period,demand_type,demand_mwh,temperature_2m,fueltype,type-name_y,generation_mwh
2026-05-19 10:00:00,Total interchange,-219,25.0,WAT,Hydro,19
2026-05-19 10:00:00,Total interchange,-219,25.0,WND,Wind,20303
2026-05-19 09:00:00,Demand,54590,25.0,BAT,Battery storage,-996
2026-05-19 09:00:00,Demand,54590,25.0,COL,Coal,6278
2026-05-19 09:00:00,Demand,54590,25.0,NG,Natural Gas,23005
2026-05-19 09:00:00,Demand,54590,25.0,NUC,Nuclear,3853
2026-05-19 09:00:00,Demand,54590,25.0,OTH,Other,50
2026-05-19 09:00:00,Demand,54590,25.0,SUN,Solar,0
2026-05-19 09:00:00,Demand,54590,25.0,WAT,Hydro,19
2026-05-19 09:00:00,Demand,54590,25.0,WND,Wind,22160
2026-05-19 09:00:00,Day-ahead demand forecast,52165,25.0,BAT,Battery storage,-996
2026-05-19 09:00:00,Day-ahead demand forecast,52165,25.0,COL,Coal,6278
2026-05-19 09:00:00,Day-ahead demand forecast,52165,25.0,NG,Natural Gas,23005
2026-05-19 09:00:00,Day-ahead demand forecast,52165,25.0,NUC,Nuclear,3853
2026-05-19 09:00:00,Day-ahead demand forecast,52165,25.0,OTH,Other,50
2026-05-19 09:00:00,Day-ahead demand forecast,52165,25.0,SUN,Solar,0
2026-05-19 09:00:00,Day-ahead demand forecast,52165,25.0,WAT,Hydro,19
2026-05-19 09:00:00,Day-ahead demand forecast,52165,25.0,WND,Wind,22160
2026-05-19 09:00:00,Net generation,54372,25.0,BAT,Battery storage,-996
2026-05-19 09:00:00,Net generation,54372,25.0,COL,Coal,6278
2026-05-19 09:00:00,Net generation,54372,25.0,NG,Natural Gas,23005
2026-05-19 09:00:00,Net generation,54372,25.0,NUC,Nuclear,3853
2026-05-19 09:00:00,Net generation,54372,25.0,OTH,Other,50
2026-05-19 09:00:00,Net generation,54372,25.0,SUN,Solar,0
2026-05-19 09:00:00,Net generation,54372,25.0,WAT,Hydro,19
2026-05-19 09:00:00,Net generation,54372,25.0,WND,Wind,22160
2026-05-19 09:00:00,Total interchange,-219,25.0,BAT,Battery storage,-996
2026-05-19 09:00:00,Total interchange,-219,25.0,COL,Coal,6278
2026-05-19 09:00:00,Total interchange,-219,25.0,NG,Natural Gas,23005
2026-05-19 09:00:00,Total interchange,-219,25.0,NUC,Nuclear,3853
2026-05-19 09:00:00,Total interchange,-219,25.0,OTH,Other,50
2026-05-19 09:00:00,Total interchange,-219,25.0,SUN,Solar,0
2026-05-19 09:00:00,Total interchange,-219,25.0,WAT,Hydro,19
2026-05-19 09:00:00,Total interchange,-219,25.0,WND,Wind,22160
2026-05-19 08:00:00,Demand,55878,25.1,BAT,Battery storage,-2192
2026-05-19 08:00:00,Demand,55878,25.1,COL,Coal,6062
2026-05-19 08:00:00,Demand,55878,25.1,NG,Natural Gas,22739
2026-05-19 08:00:00,Demand,55878,25.1,NUC,Nuclear,3853
2026-05-19 08:00:00,Demand,55878,25.1,OTH,Other,50
2026-05-19 08:00:00,Demand,55878,25.1,SUN,Solar,0
2026-05-19 08:00:00,Demand,55878,25.1,WAT,Hydro,19
2026-05-19 08:00:00,Demand,55878,25.1,WND,Wind,25179
2026-05-19 08:00:00,Day-ahead demand forecast,53329,25.1,BAT,Battery storage,-2192
2026-05-19 08:00:00,Day-ahead demand forecast,53329,25.1,COL,Coal,6062
2026-05-19 08:00:00,Day-ahead demand forecast,53329,25.1,NG,Natural Gas,22739
2026-05-19 08:00:00,Day-ahead demand forecast,53329,25.1,NUC,Nuclear,3853
2026-05-19 08:00:00,Day-ahead demand forecast,53329,25.1,OTH,Other,50
2026-05-19 08:00:00,Day-ahead demand forecast,53329,25.1,SUN,Solar,0
2026-05-19 08:00:00,Day-ahead demand forecast,53329,25.1,WAT,Hydro,19
2026-05-19 08:00:00,Day-ahead demand forecast,53329,25.1,WND,Wind,25179
2026-05-19 08:00:00,Net generation,55711,25.1,BAT,Battery storage,-2192
2026-05-19 08:00:00,Net generation,55711,25.1,COL,Coal,6062
2026-05-19 08:00:00,Net generation,55711,25.1,NG,Natural Gas,22739
2026-05-19 08:00:00,Net generation,55711,25.1,NUC,Nuclear,3853
2026-05-19 08:00:00,Net generation,55711,25.1,OTH,Other,50
2026-05-19 08:00:00,Net generation,55711,25.1,SUN,Solar,0
2026-05-19 08:00:00,Net generation,55711,25.1,WAT,Hydro,19
2026-05-19 08:00:00,Net generation,55711,25.1,WND,Wind,25179
2026-05-19 08:00:00,Total interchange,-166,25.1,BAT,Battery storage,-2192
2026-05-19 08:00:00,Total interchange,-166,25.1,COL,Coal,6062
2026-05-19 08:00:00,Total interchange,-166,25.1,NG,Natural Gas,22739
2026-05-19 08:00:00,Total interchange,-166,25.1,NUC,Nuclear,3853
2026-05-19 08:00:00,Total interchange,-166,25.1,OTH,Other,50
2026-05-19 08:00:00,Total interchange,-166,25.1,SUN,Solar,0
2026-05-19 08:00:00,Total interchange,-166,25.1,WAT,Hydro,19
2026-05-19 08:00:00,Total interchange,-166,25.1,WND,Wind,25179
2026-05-19 07:00:00,Demand,57645,24.4,BAT,Battery storage,-1798
2026-05-19 07:00:00,Demand,57645,24.4,COL,Coal,5762
2026-05-19 07:00:00,Demand,57645,24.4,NG,Natural Gas,22377
2026-05-19 07:00:00,Demand,57645,24.4,NUC,Nuclear,3851
2026-05-19 07:00:00,Demand,57645,24.4,OTH,Other,50
2026-05-19 07:00:00,Demand,57645,24.4,SUN,Solar,0
2026-05-19 07:00:00,Demand,57645,24.4,WAT,Hydro,17
2026-05-19 07:00:00,Demand,57645,24.4,WND,Wind,27249
2026-05-19 07:00:00,Day-ahead demand forecast,55127,24.4,BAT,Battery storage,-1798
2026-05-19 07:00:00,Day-ahead demand forecast,55127,24.4,COL,Coal,5762
2026-05-19 07:00:00,Day-ahead demand forecast,55127,24.4,NG,Natural Gas,22377
2026-05-19 07:00:00,Day-ahead demand forecast,55127,24.4,NUC,Nuclear,3851
2026-05-19 07:00:00,Day-ahead demand forecast,55127,24.4,OTH,Other,50
2026-05-19 07:00:00,Day-ahead demand forecast,55127,24.4,SUN,Solar,0
2026-05-19 07:00:00,Day-ahead demand forecast,55127,24.4,WAT,Hydro,17
2026-05-19 07:00:00,Day-ahead demand forecast,55127,24.4,WND,Wind,27249
2026-05-19 07:00:00,Net generation,57510,24.4,BAT,Battery storage,-1798
2026-05-19 07:00:00,Net generation,57510,24.4,COL,Coal,5762
2026-05-19 07:00:00,Net generation,57510,24.4,NG,Natural Gas,22377
2026-05-19 07:00:00,Net generation,57510,24.4,NUC,Nuclear,3851
2026-05-19 07:00:00,Net generation,57510,24.4,OTH,Other,50
2026-05-19 07:00:00,Net generation,57510,24.4,SUN,Solar,0
2026-05-19 07:00:00,Net generation,57510,24.4,WAT,Hydro,17
2026-05-19 07:00:00,Net generation,57510,24.4,WND,Wind,27249
2026-05-19 07:00:00,Total interchange,-136,24.4,BAT,Battery storage,-1798
2026-05-19 07:00:00,Total interchange,-136,24.4,COL,Coal,5762
2026-05-19 07:00:00,Total interchange,-136,24.4,NG,Natural Gas,22377
2026-05-19 07:00:00,Total interchange,-136,24.4,NUC,Nuclear,3851
2026-05-19 07:00:00,Total interchange,-136,24.4,OTH,Other,50
2026-05-19 07:00:00,Total interchange,-136,24.4,SUN,Solar,0
2026-05-19 07:00:00,Total interchange,-136,24.4,WAT,Hydro,17
2026-05-19 07:00:00,Total interchange,-136,24.4,WND,Wind,27249
2026-05-19 06:00:00,Demand,60045,23.6,BAT,Battery storage,-914
2026-05-19 06:00:00,Demand,60045,23.6,COL,Coal,5888
2026-05-19 06:00:00,Demand,60045,23.6,NG,Natural Gas,22825
2026-05-19 06:00:00,Demand,60045,23.6,NUC,Nuclear,3851
2026-05-19 06:00:00,Demand,60045,23.6,OTH,Other,50
2026-05-19 06:00:00,Demand,60045,23.6,SUN,Solar,0
2026-05-19 06:00:00,Demand,60045,23.6,WAT,Hydro,7
2026-05-19 06:00:00,Demand,60045,23.6,WND,Wind,28046
2026-05-19 06:00:00,Day-ahead demand forecast,57646,23.6,BAT,Battery storage,-914
2026-05-19 06:00:00,Day-ahead demand forecast,57646,23.6,COL,Coal,5888
2026-05-19 06:00:00,Day-ahead demand forecast,57646,23.6,NG,Natural Gas,22825
2026-05-19 06:00:00,Day-ahead demand forecast,57646,23.6,NUC,Nuclear,3851
2026-05-19 06:00:00,Day-ahead demand forecast,57646,23.6,OTH,Other,50
2026-05-19 06:00:00,Day-ahead demand forecast,57646,23.6,SUN,Solar,0
2026-05-19 06:00:00,Day-ahead demand forecast,57646,23.6,WAT,Hydro,7
2026-05-19 06:00:00,Day-ahead demand forecast,57646,23.6,WND,Wind,28046
2026-05-19 06:00:00,Net generation,59754,23.6,BAT,Battery storage,-914
2026-05-19 06:00:00,Net generation,59754,23.6,COL,Coal,5888
2026-05-19 06:00:00,Net generation,59754,23.6,NG,Natural Gas,22825
2026-05-19 06:00:00,Net generation,59754,23.6,NUC,Nuclear,3851
2026-05-19 06:00:00,Net generation,59754,23.6,OTH,Other,50
2026-05-19 06:00:00,Net generation,59754,23.6,SUN,Solar,0
2026-05-19 06:00:00,Net generation,59754,23.6,WAT,Hydro,7
2026-05-19 06:00:00,Net generation,59754,23.6,WND,Wind,28046
2026-05-19 06:00:00,Total interchange,-291,23.6,BAT,Battery storage,-914
2026-05-19 06:00:00,Total interchange,-291,23.6,COL,Coal,5888
2026-05-19 06:00:00,Total interchange,-291,23.6,NG,Natural Gas,22825
2026-05-19 06:00:00,Total interchange,-291,23.6,NUC,Nuclear,3851
2026-05-19 06:00:00,Total interchange,-291,23.6,OTH,Other,50
2026-05-19 06:00:00,Total interchange,-291,23.6,SUN,Solar,0
2026-05-19 06:00:00,Total interchange,-291,23.6,WAT,Hydro,7
2026-05-19 06:00:00,Total interchange,-291,23.6,WND,Wind,28046
2026-05-19 05:00:00,Demand,63302,22.5,BAT,Battery storage,-217
2026-05-19 05:00:00,Demand,63302,22.5,COL,Coal,6092
2026-05-19 05:00:00,Demand,63302,22.5,NG,Natural Gas,24661
2026-05-19 05:00:00,Demand,63302,22.5,NUC,Nuclear,3852
2026-05-19 05:00:00,Demand,63302,22.5,OTH,Other,60
2026-05-19 05:00:00,Demand,63302,22.5,SUN,Solar,0
2026-05-19 05:00:00,Demand,63302,22.5,WAT,Hydro,15
2026-05-19 05:00:00,Demand,63302,22.5,WND,Wind,28489
2026-05-19 05:00:00,Day-ahead demand forecast,58637,22.5,BAT,Battery storage,-217
2026-05-19 05:00:00,Day-ahead demand forecast,58637,22.5,COL,Coal,6092
2026-05-19 05:00:00,Day-ahead demand forecast,58637,22.5,NG,Natural Gas,24661
2026-05-19 05:00:00,Day-ahead demand forecast,58637,22.5,NUC,Nuclear,3852
2026-05-19 05:00:00,Day-ahead demand forecast,58637,22.5,OTH,Other,60
2026-05-19 05:00:00,Day-ahead demand forecast,58637,22.5,SUN,Solar,0
2026-05-19 05:00:00,Day-ahead demand forecast,58637,22.5,WAT,Hydro,15
2026-05-19 05:00:00,Day-ahead demand forecast,58637,22.5,WND,Wind,28489
2026-05-19 05:00:00,Net generation,62953,22.5,BAT,Battery storage,-217
2026-05-19 05:00:00,Net generation,62953,22.5,COL,Coal,6092
2026-05-19 05:00:00,Net generation,62953,22.5,NG,Natural Gas,24661
2026-05-19 05:00:00,Net generation,62953,22.5,NUC,Nuclear,3852
2026-05-19 05:00:00,Net generation,62953,22.5,OTH,Other,60
2026-05-19 05:00:00,Net generation,62953,22.5,SUN,Solar,0
2026-05-19 05:00:00,Net generation,62953,22.5,WAT,Hydro,15
2026-05-19 05:00:00,Net generation,62953,22.5,WND,Wind,28489
2026-05-19 05:00:00,Total interchange,-349,22.5,BAT,Battery storage,-217
2026-05-19 05:00:00,Total interchange,-349,22.5,COL,Coal,6092
2026-05-19 05:00:00,Total interchange,-349,22.5,NG,Natural Gas,24661
2026-05-19 05:00:00,Total interchange,-349,22.5,NUC,Nuclear,3852
2026-05-19 05:00:00,Total interchange,-349,22.5,OTH,Other,60
2026-05-19 05:00:00,Total interchange,-349,22.5,SUN,Solar,0
2026-05-19 05:00:00,Total interchange,-349,22.5,WAT,Hydro,15
2026-05-19 05:00:00,Total interchange,-349,22.5,WND,Wind,28489
2026-05-19 04:00:00,Demand,66784,21.7,BAT,Battery storage,772
2026-05-19 04:00:00,Demand,66784,21.7,COL,Coal,6518
2026-05-19 04:00:00,Demand,66784,21.7,NG,Natural Gas,26813
2026-05-19 04:00:00,Demand,66784,21.7,NUC,Nuclear,3851
2026-05-19 04:00:00,Demand,66784,21.7,OTH,Other,93
2026-05-19 04:00:00,Demand,66784,21.7,SUN,Solar,0
2026-05-19 04:00:00,Demand,66784,21.7,WAT,Hydro,72
2026-05-19 04:00:00,Demand,66784,21.7,WND,Wind,28475
2026-05-19 04:00:00,Day-ahead demand forecast,61993,21.7,BAT,Battery storage,772
2026-05-19 04:00:00,Day-ahead demand forecast,61993,21.7,COL,Coal,6518
2026-05-19 04:00:00,Day-ahead demand forecast,61993,21.7,NG,Natural Gas,26813
2026-05-19 04:00:00,Day-ahead demand forecast,61993,21.7,NUC,Nuclear,3851
2026-05-19 04:00:00,Day-ahead demand forecast,61993,21.7,OTH,Other,93
2026-05-19 04:00:00,Day-ahead demand forecast,61993,21.7,SUN,Solar,0
2026-05-19 04:00:00,Day-ahead demand forecast,61993,21.7,WAT,Hydro,72
2026-05-19 04:00:00,Day-ahead demand forecast,61993,21.7,WND,Wind,28475
2026-05-19 04:00:00,Net generation,66596,21.7,BAT,Battery storage,772
2026-05-19 04:00:00,Net generation,66596,21.7,COL,Coal,6518
2026-05-19 04:00:00,Net generation,66596,21.7,NG,Natural Gas,26813
2026-05-19 04:00:00,Net generation,66596,21.7,NUC,Nuclear,3851
2026-05-19 04:00:00,Net generation,66596,21.7,OTH,Other,93
2026-05-19 04:00:00,Net generation,66596,21.7,SUN,Solar,0
2026-05-19 04:00:00,Net generation,66596,21.7,WAT,Hydro,72
2026-05-19 04:00:00,Net generation,66596,21.7,WND,Wind,28475
2026-05-19 04:00:00,Total interchange,-188,21.7,BAT,Battery storage,772
2026-05-19 04:00:00,Total interchange,-188,21.7,COL,Coal,6518
2026-05-19 04:00:00,Total interchange,-188,21.7,NG,Natural Gas,26813
2026-05-19 04:00:00,Total interchange,-188,21.7,NUC,Nuclear,3851
2026-05-19 04:00:00,Total interchange,-188,21.7,OTH,Other,93
2026-05-19 04:00:00,Total interchange,-188,21.7,SUN,Solar,0
2026-05-19 04:00:00,Total interchange,-188,21.7,WAT,Hydro,72
2026-05-19 04:00:00,Total interchange,-188,21.7,WND,Wind,28475
2026-05-19 03:00:00,Demand,70037,22.0,BAT,Battery storage,2542
2026-05-19 03:00:00,Demand,70037,22.0,COL,Coal,6703
2026-05-19 03:00:00,Demand,70037,22.0,NG,Natural Gas,28258
2026-05-19 03:00:00,Demand,70037,22.0,NUC,Nuclear,3851
2026-05-19 03:00:00,Demand,70037,22.0,OTH,Other,104
2026-05-19 03:00:00,Demand,70037,22.0,SUN,Solar,0
2026-05-19 03:00:00,Demand,70037,22.0,WAT,Hydro,138
2026-05-19 03:00:00,Demand,70037,22.0,WND,Wind,28328
2026-05-19 03:00:00,Day-ahead demand forecast,64960,22.0,BAT,Battery storage,2542
2026-05-19 03:00:00,Day-ahead demand forecast,64960,22.0,COL,Coal,6703
2026-05-19 03:00:00,Day-ahead demand forecast,64960,22.0,NG,Natural Gas,28258
2026-05-19 03:00:00,Day-ahead demand forecast,64960,22.0,NUC,Nuclear,3851
2026-05-19 03:00:00,Day-ahead demand forecast,64960,22.0,OTH,Other,104
2026-05-19 03:00:00,Day-ahead demand forecast,64960,22.0,SUN,Solar,0
2026-05-19 03:00:00,Day-ahead demand forecast,64960,22.0,WAT,Hydro,138
2026-05-19 03:00:00,Day-ahead demand forecast,64960,22.0,WND,Wind,28328
2026-05-19 03:00:00,Net generation,69926,22.0,BAT,Battery storage,2542
2026-05-19 03:00:00,Net generation,69926,22.0,COL,Coal,6703
2026-05-19 03:00:00,Net generation,69926,22.0,NG,Natural Gas,28258
2026-05-19 03:00:00,Net generation,69926,22.0,NUC,Nuclear,3851
2026-05-19 03:00:00,Net generation,69926,22.0,OTH,Other,104
2026-05-19 03:00:00,Net generation,69926,22.0,SUN,Solar,0
2026-05-19 03:00:00,Net generation,69926,22.0,WAT,Hydro,138
2026-05-19 03:00:00,Net generation,69926,22.0,WND,Wind,28328
2026-05-19 03:00:00,Total interchange,-110,22.0,BAT,Battery storage,2542
2026-05-19 03:00:00,Total interchange,-110,22.0,COL,Coal,6703
2026-05-19 03:00:00,Total interchange,-110,22.0,NG,Natural Gas,28258
2026-05-19 03:00:00,Total interchange,-110,22.0,NUC,Nuclear,3851
2026-05-19 03:00:00,Total interchange,-110,22.0,OTH,Other,104
2026-05-19 03:00:00,Total interchange,-110,22.0,SUN,Solar,0
2026-05-19 03:00:00,Total interchange,-110,22.0,WAT,Hydro,138
2026-05-19 03:00:00,Total interchange,-110,22.0,WND,Wind,28328
2026-05-19 02:00:00,Demand,71869,23.2,BAT,Battery storage,5041
2026-05-19 02:00:00,Demand,71869,23.2,COL,Coal,6781
2026-05-19 02:00:00,Demand,71869,23.2,NG,Natural Gas,27660
2026-05-19 02:00:00,Demand,71869,23.2,NUC,Nuclear,3850
2026-05-19 02:00:00,Demand,71869,23.2,OTH,Other,104
2026-05-19 02:00:00,Demand,71869,23.2,SUN,Solar,434
2026-05-19 02:00:00,Demand,71869,23.2,WAT,Hydro,139
2026-05-19 02:00:00,Demand,71869,23.2,WND,Wind,28164
2026-05-19 02:00:00,Day-ahead demand forecast,66575,23.2,BAT,Battery storage,5041
2026-05-19 02:00:00,Day-ahead demand forecast,66575,23.2,COL,Coal,6781
2026-05-19 02:00:00,Day-ahead demand forecast,66575,23.2,NG,Natural Gas,27660
2026-05-19 02:00:00,Day-ahead demand forecast,66575,23.2,NUC,Nuclear,3850
2026-05-19 02:00:00,Day-ahead demand forecast,66575,23.2,OTH,Other,104
2026-05-19 02:00:00,Day-ahead demand forecast,66575,23.2,SUN,Solar,434
2026-05-19 02:00:00,Day-ahead demand forecast,66575,23.2,WAT,Hydro,139
2026-05-19 02:00:00,Day-ahead demand forecast,66575,23.2,WND,Wind,28164
2026-05-19 02:00:00,Net generation,72175,23.2,BAT,Battery storage,5041
2026-05-19 02:00:00,Net generation,72175,23.2,COL,Coal,6781
2026-05-19 02:00:00,Net generation,72175,23.2,NG,Natural Gas,27660
2026-05-19 02:00:00,Net generation,72175,23.2,NUC,Nuclear,3850
2026-05-19 02:00:00,Net generation,72175,23.2,OTH,Other,104
2026-05-19 02:00:00,Net generation,72175,23.2,SUN,Solar,434
2026-05-19 02:00:00,Net generation,72175,23.2,WAT,Hydro,139
2026-05-19 02:00:00,Net generation,72175,23.2,WND,Wind,28164
2026-05-19 02:00:00,Total interchange,308,23.2,BAT,Battery storage,5041
2026-05-19 02:00:00,Total interchange,308,23.2,COL,Coal,6781
2026-05-19 02:00:00,Total interchange,308,23.2,NG,Natural Gas,27660
2026-05-19 02:00:00,Total interchange,308,23.2,NUC,Nuclear,3850
2026-05-19 02:00:00,Total interchange,308,23.2,OTH,Other,104
2026-05-19 02:00:00,Total interchange,308,23.2,SUN,Solar,434
2026-05-19 02:00:00,Total interchange,308,23.2,WAT,Hydro,139
2026-05-19 02:00:00,Total interchange,308,23.2,WND,Wind,28164
2026-05-19 01:00:00,Demand,73305,25.4,BAT,Battery storage,3946
2026-05-19 01:00:00,Demand,73305,25.4,COL,Coal,6789
2026-05-19 01:00:00,Demand,73305,25.4,NG,Natural Gas,27310
2026-05-19 01:00:00,Demand,73305,25.4,NUC,Nuclear,3850
2026-05-19 01:00:00,Demand,73305,25.4,OTH,Other,96
2026-05-19 01:00:00,Demand,73305,25.4,SUN,Solar,5907
2026-05-19 01:00:00,Demand,73305,25.4,WAT,Hydro,139
2026-05-19 01:00:00,Demand,73305,25.4,WND,Wind,25841
2026-05-19 01:00:00,Day-ahead demand forecast,68092,25.4,BAT,Battery storage,3946
2026-05-19 01:00:00,Day-ahead demand forecast,68092,25.4,COL,Coal,6789
2026-05-19 01:00:00,Day-ahead demand forecast,68092,25.4,NG,Natural Gas,27310
2026-05-19 01:00:00,Day-ahead demand forecast,68092,25.4,NUC,Nuclear,3850
2026-05-19 01:00:00,Day-ahead demand forecast,68092,25.4,OTH,Other,96
2026-05-19 01:00:00,Day-ahead demand forecast,68092,25.4,SUN,Solar,5907
2026-05-19 01:00:00,Day-ahead demand forecast,68092,25.4,WAT,Hydro,139
2026-05-19 01:00:00,Day-ahead demand forecast,68092,25.4,WND,Wind,25841
2026-05-19 01:00:00,Net generation,73882,25.4,BAT,Battery storage,3946
2026-05-19 01:00:00,Net generation,73882,25.4,COL,Coal,6789
2026-05-19 01:00:00,Net generation,73882,25.4,NG,Natural Gas,27310
2026-05-19 01:00:00,Net generation,73882,25.4,NUC,Nuclear,3850
2026-05-19 01:00:00,Net generation,73882,25.4,OTH,Other,96
2026-05-19 01:00:00,Net generation,73882,25.4,SUN,Solar,5907
2026-05-19 01:00:00,Net generation,73882,25.4,WAT,Hydro,139
2026-05-19 01:00:00,Net generation,73882,25.4,WND,Wind,25841
2026-05-19 01:00:00,Total interchange,577,25.4,BAT,Battery storage,3946
2026-05-19 01:00:00,Total interchange,577,25.4,COL,Coal,6789
2026-05-19 01:00:00,Total interchange,577,25.4,NG,Natural Gas,27310
2026-05-19 01:00:00,Total interchange,577,25.4,NUC,Nuclear,3850
2026-05-19 01:00:00,Total interchange,577,25.4,OTH,Other,96
2026-05-19 01:00:00,Total interchange,577,25.4,SUN,Solar,5907
2026-05-19 01:00:00,Total interchange,577,25.4,WAT,Hydro,139
2026-05-19 01:00:00,Total interchange,577,25.4,WND,Wind,25841
2026-05-19 00:00:00,Demand,75299,27.1,BAT,Battery storage,1456
2026-05-19 00:00:00,Demand,75299,27.1,COL,Coal,6617
2026-05-19 00:00:00,Demand,75299,27.1,NG,Natural Gas,25407
2026-05-19 00:00:00,Demand,75299,27.1,NUC,Nuclear,3850
2026-05-19 00:00:00,Demand,75299,27.1,OTH,Other,75
2026-05-19 00:00:00,Demand,75299,27.1,SUN,Solar,14727
2026-05-19 00:00:00,Demand,75299,27.1,WAT,Hydro,50
2026-05-19 00:00:00,Demand,75299,27.1,WND,Wind,23724
2026-05-19 00:00:00,Day-ahead demand forecast,70348,27.1,BAT,Battery storage,1456
2026-05-19 00:00:00,Day-ahead demand forecast,70348,27.1,COL,Coal,6617
2026-05-19 00:00:00,Day-ahead demand forecast,70348,27.1,NG,Natural Gas,25407
2026-05-19 00:00:00,Day-ahead demand forecast,70348,27.1,NUC,Nuclear,3850
2026-05-19 00:00:00,Day-ahead demand forecast,70348,27.1,OTH,Other,75
2026-05-19 00:00:00,Day-ahead demand forecast,70348,27.1,SUN,Solar,14727
2026-05-19 00:00:00,Day-ahead demand forecast,70348,27.1,WAT,Hydro,50
2026-05-19 00:00:00,Day-ahead demand forecast,70348,27.1,WND,Wind,23724
2026-05-19 00:00:00,Net generation,75909,27.1,BAT,Battery storage,1456
2026-05-19 00:00:00,Net generation,75909,27.1,COL,Coal,6617
2026-05-19 00:00:00,Net generation,75909,27.1,NG,Natural Gas,25407
2026-05-19 00:00:00,Net generation,75909,27.1,NUC,Nuclear,3850
2026-05-19 00:00:00,Net generation,75909,27.1,OTH,Other,75
2026-05-19 00:00:00,Net generation,75909,27.1,SUN,Solar,14727
2026-05-19 00:00:00,Net generation,75909,27.1,WAT,Hydro,50
2026-05-19 00:00:00,Net generation,75909,27.1,WND,Wind,23724
2026-05-19 00:00:00,Total interchange,610,27.1,BAT,Battery storage,1456
2026-05-19 00:00:00,Total interchange,610,27.1,COL,Coal,6617
2026-05-19 00:00:00,Total interchange,610,27.1,NG,Natural Gas,25407
2026-05-19 00:00:00,Total interchange,610,27.1,NUC,Nuclear,3850
2026-05-19 00:00:00,Total interchange,610,27.1,OTH,Other,75
2026-05-19 00:00:00,Total interchange,610,27.1,SUN,Solar,14727
2026-05-19 00:00:00,Total interchange,610,27.1,WAT,Hydro,50
2026-05-19 00:00:00,Total interchange,610,27.1,WND,Wind,23724
2026-05-18 23:00:00,Demand,76485,29.2,BAT,Battery storage,-24
2026-05-18 23:00:00,Demand,76485,29.2,COL,Coal,6116
2026-05-18 23:00:00,Demand,76485,29.2,NG,Natural Gas,24201
2026-05-18 23:00:00,Demand,76485,29.2,NUC,Nuclear,3850
2026-05-18 23:00:00,Demand,76485,29.2,OTH,Other,50
2026-05-18 23:00:00,Demand,76485,29.2,SUN,Solar,19402
2026-05-18 23:00:00,Demand,76485,29.2,WAT,Hydro,48
2026-05-18 23:00:00,Demand,76485,29.2,WND,Wind,23359
2026-05-18 23:00:00,Day-ahead demand forecast,71775,29.2,BAT,Battery storage,-24
2026-05-18 23:00:00,Day-ahead demand forecast,71775,29.2,COL,Coal,6116
2026-05-18 23:00:00,Day-ahead demand forecast,71775,29.2,NG,Natural Gas,24201
2026-05-18 23:00:00,Day-ahead demand forecast,71775,29.2,NUC,Nuclear,3850
2026-05-18 23:00:00,Day-ahead demand forecast,71775,29.2,OTH,Other,50
2026-05-18 23:00:00,Day-ahead demand forecast,71775,29.2,SUN,Solar,19402
2026-05-18 23:00:00,Day-ahead demand forecast,71775,29.2,WAT,Hydro,48
2026-05-18 23:00:00,Day-ahead demand forecast,71775,29.2,WND,Wind,23359
2026-05-18 23:00:00,Net generation,77003,29.2,BAT,Battery storage,-24
2026-05-18 23:00:00,Net generation,77003,29.2,COL,Coal,6116
2026-05-18 23:00:00,Net generation,77003,29.2,NG,Natural Gas,24201
2026-05-18 23:00:00,Net generation,77003,29.2,NUC,Nuclear,3850
2026-05-18 23:00:00,Net generation,77003,29.2,OTH,Other,50
2026-05-18 23:00:00,Net generation,77003,29.2,SUN,Solar,19402
2026-05-18 23:00:00,Net generation,77003,29.2,WAT,Hydro,48
2026-05-18 23:00:00,Net generation,77003,29.2,WND,Wind,23359
2026-05-18 23:00:00,Total interchange,518,29.2,BAT,Battery storage,-24
2026-05-18 23:00:00,Total interchange,518,29.2,COL,Coal,6116
2026-05-18 23:00:00,Total interchange,518,29.2,NG,Natural Gas,24201
2026-05-18 23:00:00,Total interchange,518,29.2,NUC,Nuclear,3850
2026-05-18 23:00:00,Total interchange,518,29.2,OTH,Other,50
2026-05-18 23:00:00,Total interchange,518,29.2,SUN,Solar,19402
2026-05-18 23:00:00,Total interchange,518,29.2,WAT,Hydro,48
2026-05-18 23:00:00,Total interchange,518,29.2,WND,Wind,23359
2026-05-18 22:00:00,Demand,76276,29.4,BAT,Battery storage,-306
2026-05-18 22:00:00,Demand,76276,29.4,COL,Coal,5620
2026-05-18 22:00:00,Demand,76276,29.4,NG,Natural Gas,23202
2026-05-18 22:00:00,Demand,76276,29.4,NUC,Nuclear,3850
2026-05-18 22:00:00,Demand,76276,29.4,OTH,Other,50
2026-05-18 22:00:00,Demand,76276,29.4,SUN,Solar,21844
2026-05-18 22:00:00,Demand,76276,29.4,WAT,Hydro,8
2026-05-18 22:00:00,Demand,76276,29.4,WND,Wind,22493
2026-05-18 22:00:00,Day-ahead demand forecast,72413,29.4,BAT,Battery storage,-306
2026-05-18 22:00:00,Day-ahead demand forecast,72413,29.4,COL,Coal,5620
2026-05-18 22:00:00,Day-ahead demand forecast,72413,29.4,NG,Natural Gas,23202
2026-05-18 22:00:00,Day-ahead demand forecast,72413,29.4,NUC,Nuclear,3850
2026-05-18 22:00:00,Day-ahead demand forecast,72413,29.4,OTH,Other,50
2026-05-18 22:00:00,Day-ahead demand forecast,72413,29.4,SUN,Solar,21844
